"","id","cq","xmast","dim","lact","rpro","dnbr","x8"
"527",31886,2,0,73,9,"NO BRED","STIFLE",NA
"528",34298,2,0,71,7,"OK/OPEN","-",NA
"529",34688,2,0,76,7,"BRED","-",NA
"530",34773,1,0,345,5,"NO BRED",NA,NA
"531",34868,2,0,106,7,"BRED","-",NA
"532",34951,2,2,115,7,"BRED","-",NA
"533",37212,0,1,169,6,"NO BRED","UDDER",NA
"534",38858,0,0,181,7,"PREG","-",NA
"535",38870,2,0,257,6,"PREG","-",NA
"536",38904,3,0,79,7,"BRED","-",NA
"537",40201,3,0,178,6,"PREG","-",NA
"538",40405,2,1,212,6,"PREG","-",NA
"539",40607,2,1,90,6,"BRED","-",NA
"540",40737,2,0,259,5,"NO BRED","UDDER",NA
"541",40872,3,0,53,6,"OK/OPEN","-",NA
"542",41000,3,0,33,5,"OK/OPEN","-",NA
"543",41036,2,1,469,5,"DRY","-",NA
"544",41050,1,2,57,6,"OK/OPEN","-",NA
"545",41081,3,0,420,5,"DRY","-",NA
"546",41140,2,0,312,5,"PREG","-",NA
"547",41164,3,0,8,5,"OK/OPEN","-",NA
"548",41250,3,1,12,6,"OK/OPEN","-",NA
"549",41256,2,0,362,5,"PREG","-",NA
"550",41373,2,1,204,5,"NO BRED","UDDER",NA
"551",41399,2,0,188,5,"BRED","-",NA
"552",41445,1,0,273,5,"PREG","-",NA
"553",41490,3,0,64,6,"OK/OPEN","-",NA
"554",41500,2,0,211,6,"PREG","-",NA
"555",41553,2,0,253,5,"PREG","-",NA
"556",41574,2,0,37,6,"OK/OPEN","-",NA
"557",41754,2,0,60,6,"OK/OPEN","-",NA
"558",41776,3,0,304,5,"PREG","-",NA
"559",41884,2,0,575,4,"DRY","PROD",NA
"560",41970,3,0,46,6,"OK/OPEN","-",NA
"561",41999,2,0,68,6,"OK/OPEN","-",NA
"562",42007,3,0,310,5,"DRY","-",NA
"563",42020,2,0,274,5,"NO BRED","AGGRO",NA
"564",42115,2,0,336,5,"DRY","-",NA
"565",42172,3,0,441,5,"DRY","-",NA
"566",42207,2,1,196,5,"PREG","-",NA
"567",42350,2,0,202,5,"BRED","-",NA
"568",42426,2,0,257,5,"PREG","-",NA
"569",42446,2,0,347,5,"DRY","-",NA
"570",42681,2,0,224,5,"BRED","-",NA
"571",42735,2,0,147,5,"PREG","-",NA
"572",42811,2,0,202,5,"BRED","LEGINJUR",NA
"573",42812,2,2,274,5,"PREG","-",NA
"574",42885,3,0,35,6,"OK/OPEN","-",NA
"575",42951,2,0,255,5,"PREG","-",NA
"576",43078,2,0,246,5,"PREG","-",NA
"577",43157,2,0,95,5,"NO BRED","STIFLEIN",NA
"578",43251,3,0,79,5,"NO BRED","UDDER",NA
"579",43254,2,0,84,5,"BRED","-",NA
"580",43272,3,0,216,5,"PREG","-",NA
"581",43400,2,0,280,5,"PREG","-",NA
"582",43507,2,0,289,5,"NO BRED","REPRO",NA
"583",43608,3,0,59,5,"OK/OPEN","-",NA
"584",43645,1,1,279,5,"PREG","-",NA
"585",43786,3,0,90,5,"BRED","-",NA
"586",43797,2,0,207,5,"PREG","-",NA
"587",43872,3,1,125,5,"NO BRED","UDDER",NA
"588",43955,3,0,342,4,"NO BRED",NA,NA
"589",44007,2,0,98,5,"BRED","-",NA
"590",44118,2,1,244,5,"PREG","-",NA
"591",44412,2,0,408,4,"PREG","-",NA
"592",44766,1,1,237,5,"PREG","-",NA
"593",44776,2,0,242,5,"NO BRED","PROD",NA
"594",44929,3,0,15,5,"OK/OPEN","-",NA
"595",44996,2,0,25,5,"OK/OPEN","-",NA
"596",45015,2,0,397,4,"NO BRED","REPRO",NA
"597",45036,3,0,25,5,"OK/OPEN","-",NA
"598",45049,2,0,397,4,"PREG","-",NA
"599",45150,2,0,360,4,"DRY","-",NA
"600",45168,2,1,335,4,"DRY","-",NA
"601",45247,3,1,30,5,"OK/OPEN","-",NA
"602",45336,2,0,348,4,"PREG","-",NA
"603",45395,0,0,184,5,"PREG","-",NA
"604",45622,2,1,203,4,"NO BRED","HEALTH",NA
"605",45682,2,0,204,4,"PREG","-",NA
"606",45696,3,0,68,5,"OK/OPEN","-",NA
"607",45720,3,0,392,4,"DRY","-",NA
"608",45962,2,0,310,4,"DRY","-",NA
"609",46008,3,1,392,4,"DRY","-",NA
"610",46053,2,0,228,4,"PREG","-",NA
"611",46058,2,0,329,4,"DRY","-",NA
"612",46141,3,0,41,4,"OK/OPEN","-",NA
"613",46280,2,1,401,3,"NO BRED","XBRD",NA
"614",46316,2,0,352,4,"DRY","-",NA
"615",46407,2,0,16,3,"OK/OPEN","-",NA
"616",46416,1,0,250,4,"PREG","-",NA
"617",46430,2,0,219,4,"PREG","-",NA
"618",46485,2,0,210,4,"BRED","-",NA
"619",46543,2,1,212,4,"PREG","-",NA
"620",46545,3,0,199,4,"PREG","-",NA
"621",46576,3,0,60,4,"OK/OPEN","-",NA
"622",46582,2,0,9,5,"OK/OPEN","-",NA
"623",46598,1,0,295,4,"PREG","-",NA
"624",46638,2,0,66,4,"OK/OPEN","-",NA
"625",46732,2,0,209,4,"BRED","-",NA
"626",46761,2,0,220,4,"PREG","-",NA
"627",46826,1,0,219,4,"PREG","-",NA
"628",46876,2,0,244,4,"PREG","-",NA
"629",46911,1,0,313,4,"PREG","-",NA
"630",46937,3,0,144,4,"PREG","-",NA
"631",46965,1,0,300,4,"PREG","-",NA
"632",47006,1,0,262,4,"PREG","-",NA
"633",47033,3,0,310,4,"DRY","-",NA
"634",47064,2,0,20,5,"NO BRED","IRIGHEAR",NA
"635",47348,3,0,204,4,"NO BRED","XBRD",NA
"636",47358,2,0,234,4,"PREG","-",NA
"637",47359,3,1,277,4,"PREG","-",NA
"638",47408,2,0,179,4,"PREG","-",NA
"639",47410,3,0,18,4,"OK/OPEN","-",NA
"640",47506,0,0,180,4,"PREG","-",NA
"641",47513,0,0,163,4,"NO BRED","UDDER",NA
"642",47567,3,1,143,4,"NO BRED","UDDER",NA
"643",47604,3,0,148,4,"PREG","-",NA
"644",47608,2,1,138,4,"BRED","-",NA
"645",47618,2,0,232,4,"PREG","-",NA
"646",47639,0,0,186,4,"PREG","-",NA
"647",47650,1,0,316,4,"PREG","-",NA
"648",47669,0,0,184,4,"PREG","-",NA
"649",47685,2,0,11,4,"OK/OPEN","-",NA
"650",47686,0,0,183,4,"PREG","-",NA
"651",47726,2,0,188,4,"PREG","-",NA
"652",47727,3,0,10,4,"OK/OPEN","-",NA
"653",47786,2,0,378,3,"NO BRED","REPRO",NA
"654",47829,3,0,39,4,"OK/OPEN","-",NA
"655",47834,3,0,235,4,"BRED","-",NA
"656",47848,3,0,100,4,"BRED","-",NA
"657",47877,2,0,232,4,"PREG","-",NA
"658",47879,3,0,172,4,"PREG","-",NA
"659",47955,3,0,175,4,"PREG","-",NA
"660",47958,2,0,138,4,"PREG","-",NA
"661",47973,3,0,82,4,"BRED","-",NA
"662",47996,2,0,193,4,"PREG","-",NA
"663",48027,3,0,370,3,"DRY","-",NA
"664",48087,0,0,179,4,"PREG","-",NA
"665",48119,3,0,160,4,"PREG","-",NA
"666",48137,3,0,164,4,"PREG","-",NA
"667",48142,3,0,169,4,"PREG","-",NA
"668",48157,0,0,180,4,"PREG","-",NA
"669",48176,2,0,107,4,"BRED","-",NA
"670",48211,2,0,52,4,"OK/OPEN","-",NA
"671",48215,2,0,32,5,"OK/OPEN","-",NA
"672",48219,2,0,83,4,"BRED","-",NA
"673",48257,2,0,23,4,"OK/OPEN","-",NA
"674",48306,3,0,130,4,"BRED","-",NA
"675",48326,2,0,198,4,"BRED","-",NA
"676",48334,3,0,114,4,"BRED","-",NA
"677",48345,3,0,200,4,"BRED","-",NA
"678",48387,3,1,444,3,"NO BRED","REPRO",NA
"679",48389,3,1,49,4,"OK/OPEN","-",NA
"680",48390,2,0,391,3,"NO BRED","UDDER",NA
"681",48413,2,0,271,3,"PREG","-",NA
"682",48486,2,1,269,3,"PREG","-",NA
"683",48540,1,0,188,4,"NO BRED","ADHESION",NA
"684",48541,2,0,116,4,"BRED","-",NA
"685",48550,0,0,106,3,"NO BRED","HEALTH/F",NA
"686",48565,3,0,51,4,"OK/OPEN","-",NA
"687",48569,0,0,175,4,"PREG","-",NA
"688",48623,3,0,191,3,"PREG","-",NA
"689",48639,2,0,95,4,"BRED","-",NA
"690",48675,1,1,330,3,"PREG","-",NA
"691",48689,2,0,165,4,"BRED","-",NA
"692",48696,2,0,59,4,"OK/OPEN","-",NA
"693",48708,2,0,75,4,"OK/OPEN","-",NA
"694",48724,3,0,133,4,"PREG","-",NA
"695",48736,3,0,217,4,"PREG","-",NA
"696",48757,2,0,433,3,"DRY","-",NA
"697",48798,3,0,125,4,"BRED","-",NA
"698",48814,2,0,352,3,"DRY","-",NA
"699",48818,2,0,59,4,"OK/OPEN","-",NA
"700",48849,2,1,173,4,"PREG","-",NA
"701",48904,2,0,364,3,"NO BRED","SEPTICAR",NA
"702",48921,2,0,118,4,"BRED","-",NA
"703",48951,2,0,6,4,"OK/OPEN","-",NA
"704",48953,2,0,72,4,"OK/OPEN","-",NA
"705",48960,3,0,90,4,"BRED","-",NA
"706",48979,2,0,404,3,"DRY","-",NA
"707",49000,3,0,91,4,"BRED","-",NA
"708",49023,3,0,15,4,"OK/OPEN","-",NA
"709",49043,3,0,271,3,"PREG","-",NA
"710",49048,3,0,76,4,"BRED","-",NA
"711",49085,3,0,105,4,"BRED","-",NA
"712",49116,3,0,72,4,"OK/OPEN","-",NA
"713",49125,3,0,228,3,"BRED","-",NA
"714",49174,3,0,55,4,"OK/OPEN","-",NA
"715",49194,2,1,302,3,"BRED","-",NA
"716",49259,3,0,56,4,"OK/OPEN","-",NA
"717",49262,3,0,227,3,"PREG","-",NA
"718",49264,2,0,347,3,"DRY","-",NA
"719",49320,2,0,98,4,"BRED","-",NA
"720",49340,3,1,285,3,"PREG","-",NA
"721",49363,3,0,318,3,"PREG","-",NA
"722",49374,2,0,110,4,"BRED","-",NA
"723",49378,3,0,66,4,"OK/OPEN","-",NA
"724",49423,2,0,255,3,"PREG","-",NA
"725",49433,3,0,305,3,"PREG","-",NA
"726",49487,3,0,108,4,"BRED","-",NA
"727",49506,2,0,327,3,"PREG","-",NA
"728",49538,3,0,15,4,"OK/OPEN","-",NA
"729",49549,3,0,330,3,"DRY","-",NA
"730",49619,2,0,68,4,"NO BRED","UDDER",NA
"731",49627,2,0,76,4,"BRED","-",NA
"732",49632,3,0,157,4,"PREG","-",NA
"733",49641,2,0,385,3,"PREG","-",NA
"734",49669,2,0,77,4,"BRED","-",NA
"735",49679,2,0,46,4,"OK/OPEN","-",NA
"736",49801,2,0,308,3,"DRY","-",NA
"737",49804,3,0,313,3,"PREG","-",NA
"738",49845,2,0,32,4,"OK/OPEN","-",NA
"739",49850,2,1,226,3,"PREG","-",NA
"740",49879,3,2,308,3,"DRY","-",NA
"741",49898,3,0,227,3,"PREG","-",NA
"742",49926,2,0,83,3,"BRED","-",NA
"743",49942,3,0,113,4,"PREG","-",NA
"744",49954,2,0,299,3,"PREG","-",NA
"745",49957,0,0,179,3,"PREG","-",NA
"746",50019,3,0,164,7,"PREG","-",NA
"747",50258,2,0,98,8,"BRED","-",NA
"748",50706,2,1,378,7,"NO BRED","UDDER",NA
"749",50901,3,0,83,8,"NO BRED","PROD",NA
"750",50910,3,0,200,7,"BRED","-",NA
"751",51011,2,0,389,6,"PREG","-",NA
"752",51343,2,0,297,5,"PREG","-",NA
"753",51384,3,0,230,6,"PREG","-",NA
"754",51538,2,0,214,7,"BRED","-",NA
"755",51555,3,0,271,5,"PREG","-",NA
"756",51598,2,0,54,6,"OK/OPEN","-",NA
"757",51607,2,0,210,5,"PREG","-",NA
"758",51681,3,0,16,6,"OK/OPEN","-",NA
"759",51709,1,4,523,5,"NO BRED",NA,NA
"760",51721,3,0,312,5,"DRY","-",NA
"761",51727,2,0,287,6,"PREG","-",NA
"762",51760,2,0,72,7,"OK/OPEN","-",NA
"763",51774,1,1,249,6,"PREG","-",NA
"764",51788,1,1,274,5,"PREG","PROD",NA
"765",51844,2,0,368,5,"PREG","-",NA
"766",51848,2,0,422,6,"NO BRED",NA,NA
"767",51862,2,0,217,7,"PREG","-",NA
"768",52232,2,0,24,6,"OK/OPEN","-",NA
"769",52249,2,0,43,6,"NO BRED","HEALTH",NA
"770",52295,2,0,363,4,"NO BRED","HEALTH",NA
"771",52303,2,0,8,5,"OK/OPEN","-",NA
"772",52348,1,0,520,6,"NO BRED","UDDER",NA
"773",52378,2,0,34,5,"OK/OPEN","-",NA
"774",52524,2,0,390,4,"NO BRED","UDDER",NA
"775",52552,2,0,334,6,"DRY","-",NA
"776",52571,2,0,410,7,"NO BRED","XBRD",NA
"777",52574,2,0,65,6,"OK/OPEN","-",NA
"778",52585,1,0,420,4,"PREG","-",NA
"779",52594,2,0,61,6,"OK/OPEN","-",NA
"780",52595,2,0,30,6,"NO BRED","UDDER",NA
"781",52625,2,0,115,5,"NO BRED","UDDER",NA
"782",52633,2,0,66,5,"OK/OPEN","-",NA
"783",52638,3,2,58,5,"NO BRED","UDDER",NA
"784",52647,2,0,276,4,"PREG","-",NA
"785",52650,3,0,283,4,"PREG","-",NA
"786",52651,3,0,24,5,"OK/OPEN","-",NA
"787",52653,3,0,10,6,"OK/OPEN","-",NA
"788",52658,2,0,142,5,"NO BRED","HEALTH",NA
"789",52673,1,0,298,5,"PREG","-",NA
"790",52697,2,1,146,6,"PREG","-",NA
"791",52704,3,0,33,5,"OK/OPEN","-",NA
"792",52715,3,0,167,5,"PREG","-",NA
"793",52751,2,0,358,4,"PREG","-",NA
"794",52757,3,0,188,5,"NO BRED","UDDER",NA
"795",52764,3,0,237,5,"PREG","-",NA
"796",52767,2,0,218,6,"PREG","-",NA
"797",52777,2,0,60,7,"OK/OPEN","-",NA
"798",52783,3,0,274,5,"PREG","-",NA
"799",52797,3,1,350,5,"DRY","-",NA
"800",52800,3,0,140,5,"NO BRED","UDDER",NA
"801",52808,2,0,404,4,"DRY","-",NA
"802",52814,1,0,273,6,"NO BRED","UDDER",NA
"803",52825,3,0,51,6,"OK/OPEN","-",NA
"804",52833,3,0,148,6,"BRED","-",NA
"805",52850,1,0,287,5,"PREG","-",NA
"806",52892,2,1,231,7,"PREG","-",NA
"807",52901,3,0,313,5,"DRY","-",NA
"808",52931,3,0,120,6,"BRED","-",NA
"809",52950,0,0,183,8,"BRED","-",NA
"810",52955,2,0,134,9,"PREG","-",NA
"811",52971,2,1,584,7,"NO BRED","REPRO",NA
"812",52986,1,0,527,5,"NO BRED","UDDER",NA
"813",52990,3,0,26,6,"OK/OPEN","-",NA
"814",52999,3,0,113,7,"BRED","-",NA
"815",53013,2,0,169,5,"OK/OPEN","-",NA
"816",53021,1,0,460,4,"NO BRED","REPRO",NA
"817",53022,2,0,66,4,"OK/OPEN","-",NA
"818",53043,3,0,264,8,"DRY","-",NA
"819",53064,2,0,356,6,"DRY","-",NA
"820",53073,3,0,69,9,"OK/OPEN","-",NA
"821",53075,2,1,193,6,"OK/OPEN","-",NA
"822",53096,2,0,276,7,"PREG","-",NA
"823",53115,3,0,62,6,"OK/OPEN","-",NA
"824",53117,2,0,274,6,"NO BRED","UDDER",NA
"825",53121,3,0,256,5,"NO BRED","LUNGABSC",NA
"826",53131,2,1,386,4,"DRY","-",NA
"827",53134,3,0,347,4,"DRY","-",NA
"828",53137,1,0,319,6,"NO BRED","UDDER",NA
"829",53141,2,1,112,6,"PREG","-",NA
"830",53143,2,0,103,7,"BRED","-",NA
"831",53148,2,0,63,5,"OK/OPEN","-",NA
"832",53155,1,0,361,4,"NO BRED","HIP",NA
"833",53160,0,0,184,5,"PREG","-",NA
"834",53167,2,0,85,5,"OK/OPEN","-",NA
"835",53168,2,0,89,8,"BRED","-",NA
"836",53171,3,0,189,6,"PREG","-",NA
"837",53173,3,0,123,5,"BRED","-",NA
"838",53182,2,0,59,6,"OK/OPEN","-",NA
"839",53187,3,0,73,5,"OK/OPEN","-",NA
"840",53214,2,0,234,6,"PREG","-",NA
"841",53216,3,0,20,5,"OK/OPEN","-",NA
"842",53217,3,0,390,4,"DRY","-",NA
"843",53223,2,0,375,5,"DRY","-",NA
"844",53229,2,0,32,7,"OK/OPEN","-",NA
"845",53230,3,0,266,4,"PREG","-",NA
"846",53264,3,0,28,7,"OK/OPEN","-",NA
"847",53291,2,1,380,5,"NO BRED","UDDER",NA
"848",53293,3,0,235,7,"PREG","-",NA
"849",53301,2,0,106,7,"BRED","-",NA
"850",53317,3,0,392,6,"DRY","-",NA
"851",53320,2,0,331,4,"PREG","-",NA
"852",53321,3,0,46,7,"NO BRED","STIFLRIN",NA
"853",53335,3,1,87,8,"NO BRED","UDDER",NA
"854",53348,2,2,652,6,"NO BRED","PROD",NA
"855",53361,2,0,228,6,"PREG","-",NA
"856",53365,2,0,283,6,"NO BRED","REDTAG",NA
"857",53373,2,0,290,7,"PREG","-",NA
"858",53377,2,0,230,7,"PREG","-",NA
"859",53379,3,0,55,5,"NO BRED","AGGRO",NA
"860",53383,3,0,147,9,"PREG","-",NA
"861",53402,3,0,309,4,"DRY","-",NA
"862",53433,3,0,74,5,"OK/OPEN","-",NA
"863",53445,2,0,22,7,"OK/OPEN","-",NA
"864",53450,2,0,114,5,"PREG","-",NA
"865",53455,1,0,135,7,"NO BRED","UDDER",NA
"866",53466,2,0,262,7,"PREG","-",NA
"867",53467,2,0,283,5,"PREG","-",NA
"868",53472,1,0,265,8,"PREG","-",NA
"869",53479,1,0,232,7,"PREG","-",NA
"870",53481,3,0,191,5,"BRED","-",NA
"871",53490,2,0,403,8,"DRY","-",NA
"872",53512,2,0,204,8,"PREG","-",NA
"873",53513,3,0,131,9,"BRED","-",NA
"874",53517,2,0,301,8,"PREG","-",NA
"875",53519,3,0,17,7,"OK/OPEN","-",NA
"876",53530,2,0,230,5,"NO BRED","UDDER",NA
"877",53531,3,0,318,6,"NO BRED","UDDER",NA
"878",53539,1,0,239,6,"PREG","-",NA
"879",53540,2,0,143,7,"BRED","-",NA
"880",53549,2,0,60,8,"OK/OPEN","-",NA
"881",53553,3,0,101,5,"BRED","-",NA
"882",53564,2,0,440,4,"NO BRED","UDDER",NA
"883",53581,2,0,197,5,"PREG","-",NA
"884",53586,3,0,354,5,"DRY","-",NA
"885",53588,3,0,311,5,"PREG","-",NA
"886",53603,1,0,195,8,"PREG","-",NA
"887",53605,3,0,100,6,"BRED","-",NA
"888",53609,2,0,109,6,"BRED","-",NA
"889",53615,3,0,230,5,"BRED","-",NA
"890",53625,3,0,440,5,"DRY","-",NA
"891",53634,3,0,73,7,"NO BRED","UDDER",NA
"892",53656,3,0,33,6,"OK/OPEN","-",NA
"893",53669,3,2,72,5,"NO BRED","UDDER",NA
"894",53674,3,0,72,7,"OK/OPEN","-",NA
"895",53676,2,0,407,7,"NO BRED","UDDER",NA
"896",53680,2,0,364,6,"DRY","-",NA
"897",53684,2,1,66,5,"NO BRED","UDDER",NA
"898",53687,2,0,352,5,"PREG","-",NA
"899",53690,3,0,138,7,"BRED","-",NA
"900",53705,1,0,244,7,"PREG","-",NA
"901",53727,3,0,128,7,"BRED","-",NA
"902",53857,2,0,84,5,"BRED","-",NA
"903",53932,0,0,166,5,"BRED","-",NA
"904",54004,2,0,65,6,"OK/OPEN","-",NA
"905",54006,3,0,65,7,"OK/OPEN","-",NA
"906",54023,3,0,72,7,"OK/OPEN","-",NA
"907",54027,1,0,393,6,"NO BRED","UDDER",NA
"908",54035,3,0,61,5,"OK/OPEN","-",NA
"909",54036,3,0,458,4,"NO BRED","UDDER",NA
"910",54037,2,0,48,6,"OK/OPEN","-",NA
"911",54066,2,0,80,5,"BRED","-",NA
"912",54073,2,0,87,4,"BRED","-",NA
"913",54083,3,0,22,4,"OK/OPEN","-",NA
"914",54085,2,0,284,5,"PREG","-",NA
"915",54092,2,0,151,4,"BRED","-",NA
"916",54102,3,0,49,6,"OK/OPEN","-",NA
"917",54106,2,0,288,4,"PREG","-",NA
"918",54128,0,0,172,5,"PREG","-",NA
"919",54131,2,0,119,5,"BRED","-",NA
"920",54133,1,0,242,6,"PREG","-",NA
"921",54135,3,0,23,5,"OK/OPEN","-",NA
"922",54138,2,0,374,4,"DRY","-",NA
"923",54146,2,1,69,6,"OK/OPEN","-",NA
"924",54150,2,0,305,4,"DRY","-",NA
"925",54158,2,0,53,5,"OK/OPEN","-",NA
"926",54166,3,0,317,6,"DRY","-",NA
"927",54172,2,0,146,5,"BRED","-",NA
"928",54193,2,2,314,4,"DRY","-",NA
"929",54199,2,0,119,5,"BRED","-",NA
"930",54203,0,0,159,4,"NO BRED","SEPTICAR",NA
"931",54205,0,0,182,5,"PREG","-",NA
"932",54215,3,0,135,5,"BRED","-",NA
"933",54223,2,1,293,4,"PREG","-",NA
"934",54224,3,0,24,5,"OK/OPEN","-",NA
"935",54225,2,0,298,4,"DRY","-",NA
"936",54230,2,0,56,5,"NO BRED","UDDER",NA
"937",54231,2,0,396,4,"DRY","-",NA
"938",54238,1,1,293,4,"PREG","-",NA
"939",54246,2,1,94,6,"NO BRED","TEATS/PR",NA
"940",54253,2,1,357,4,"DRY","-",NA
"941",54262,3,0,283,4,"PREG","-",NA
"942",54264,2,0,36,5,"OK/OPEN","-",NA
"943",54275,3,0,71,5,"NO BRED","UDDER",NA
"944",54286,2,0,152,5,"PREG","-",NA
"945",54301,2,1,14,5,"OK/OPEN","-",NA
"946",54309,2,1,326,4,"PREG","-",NA
"947",54310,1,0,422,4,"NO BRED",NA,NA
"948",54318,3,0,169,6,"BRED","-",NA
"949",54331,1,0,341,6,"NO BRED","XBRD",NA
"950",54333,3,0,53,5,"OK/OPEN","-",NA
"951",54345,2,0,271,4,"PREG","-",NA
"952",54347,2,0,122,5,"BRED","-",NA
"953",54354,3,0,171,8,"PREG","-",NA
"954",54368,3,0,103,9,"BRED","-",NA
"955",54380,2,1,458,6,"NO BRED","XBRD",NA
"956",54388,3,0,70,5,"OK/OPEN","-",NA
"957",54391,2,0,90,6,"BRED","-",NA
"958",54393,3,0,102,5,"BRED","-",NA
"959",54397,2,0,130,5,"PREG","-",NA
"960",54401,2,0,148,7,"NO BRED","UDDER",NA
"961",54413,3,0,166,6,"PREG","-",NA
"962",54418,2,0,334,6,"DRY","-",NA
"963",54419,1,0,504,4,"NO BRED","UDDER",NA
"964",54435,2,0,344,4,"PREG","-",NA
"965",54438,3,0,406,7,"DRY","-",NA
"966",54444,3,0,40,6,"OK/OPEN","-",NA
"967",54466,3,0,188,5,"BRED","-",NA
"968",54468,2,0,389,5,"PREG","-",NA
"969",54471,3,0,90,7,"BRED","-",NA
"970",54476,3,0,17,7,"NO BRED","UDDER",NA
"971",54477,3,0,41,7,"OK/OPEN",NA,NA
"972",54481,1,1,319,4,"NO BRED","UDDER",NA
"973",54484,2,3,387,5,"NO BRED","UDDER",NA
"974",54486,2,0,103,5,"BRED","-",NA
"975",54501,2,0,425,5,"PREG","-",NA
"976",54503,2,0,49,6,"OK/OPEN","-",NA
"977",54513,3,0,60,6,"OK/OPEN","-",NA
"978",54515,3,0,168,6,"PREG","-",NA
"979",54523,2,0,22,6,"NO BRED","UDDER",NA
"980",54544,2,0,373,5,"NO BRED","REPRO",NA
"981",54557,3,0,15,6,"OK/OPEN","-",NA
"982",54559,2,0,74,7,"OK/OPEN","-",NA
"983",54578,2,0,369,5,"NO BRED","REPRO",NA
"984",54581,3,0,300,4,"PREG","-",NA
"985",54586,2,0,48,5,"OK/OPEN","-",NA
"986",54592,3,0,86,7,"BRED","-",NA
"987",54599,2,0,28,6,"OK/OPEN","-",NA
"988",54604,1,0,317,6,"PREG","-",NA
"989",54615,3,0,45,7,"OK/OPEN","-",NA
"990",54618,3,1,128,5,"BRED","-",NA
"991",54625,2,0,325,5,"PREG","-",NA
"992",54633,2,0,145,5,"PREG","-",NA
"993",54647,1,0,336,5,"NO BRED","XBRD",NA
"994",54658,3,1,312,5,"DRY","-",NA
"995",54659,2,0,177,5,"PREG","-",NA
"996",54664,2,0,207,6,"PREG","-",NA
"997",54677,2,0,371,5,"DRY","-",NA
"998",54679,1,1,274,6,"NO BRED","UDDER",NA
"999",54684,2,0,85,5,"BRED","-",NA
"1000",54689,1,0,441,5,"NO BRED","UDDER",NA
"1001",54697,2,0,516,4,"NO BRED","XBRD",NA
"1002",54701,3,0,123,5,"NO BRED","UDDER",NA
"1003",54704,1,0,336,6,"NO BRED","UDDER",NA
"1004",54718,2,0,252,8,"BRED","-",NA
"1005",54729,2,0,210,5,"PREG","-",NA
"1006",54730,1,2,300,5,"PREG","-",NA
"1007",54731,1,0,363,5,"NO BRED","XBRD",NA
"1008",54736,3,0,94,6,"BRED","-",NA
"1009",54747,2,1,444,4,"NO BRED",NA,NA
"1010",54755,2,0,172,5,"BRED","-",NA
"1011",54769,1,0,510,4,"NO BRED",NA,NA
"1012",54772,1,2,269,5,"NO BRED","ADHESION",NA
"1013",54786,3,1,147,4,"PREG","-",NA
"1014",54789,3,0,59,4,"OK/OPEN","-",NA
"1015",55012,2,0,67,4,"OK/OPEN","-",NA
"1016",55015,3,0,52,3,"OK/OPEN","-",NA
"1017",55024,2,0,244,3,"PREG","-",NA
"1018",55054,2,0,310,3,"DRY","-",NA
"1019",55125,2,0,63,4,"OK/OPEN","-",NA
"1020",55152,3,0,115,3,"PREG","-",NA
"1021",55162,3,0,12,4,"OK/OPEN","-",NA
"1022",55163,2,0,274,3,"PREG","-",NA
"1023",55182,2,0,15,4,"OK/OPEN","-",NA
"1024",55200,2,0,277,3,"PREG","-",NA
"1025",55217,3,1,310,3,"DRY","-",NA
"1026",55224,3,0,83,4,"BRED","-",NA
"1027",55228,3,0,13,4,"OK/OPEN","-",NA
"1028",55235,2,0,353,3,"DRY","-",NA
"1029",55253,3,0,292,3,"PREG","-",NA
"1030",55254,3,0,73,4,"OK/OPEN","-",NA
"1031",55277,2,0,5,4,"OK/OPEN","-",NA
"1032",55292,2,0,292,3,"PREG","-",NA
"1033",55315,2,0,280,3,"NO BRED","CRAZY",NA
"1034",55320,2,0,254,3,"PREG","-",NA
"1035",55321,2,0,467,2,"PREG","-",NA
"1036",55325,2,0,314,3,"DRY","-",NA
"1037",55358,1,0,353,3,"PREG","-",NA
"1038",55415,3,0,258,3,"PREG","-",NA
"1039",55523,3,0,242,3,"PREG","-",NA
"1040",55614,3,0,292,3,"PREG","-",NA
"1041",55622,2,0,248,3,"PREG","-",NA
"1042",55676,2,0,156,3,"PREG","-",NA
"1043",55740,2,0,311,3,"DRY","-",NA
"1044",55826,2,0,325,3,"PREG","-",NA
"1045",56294,2,0,198,3,"PREG","-",NA
"1046",56505,3,0,544,2,"NO BRED","REPRO",NA
"1047",56609,3,1,275,3,"PREG","-",NA
"1048",56621,3,1,329,3,"DRY","-",NA
"1049",56649,1,0,252,3,"NO BRED","PROD",NA
"1050",56691,3,0,404,2,"DRY","-",NA
"1051",56715,3,0,198,3,"PREG","-",NA
"1052",56719,0,0,184,3,"PREG","-",NA
"1053",56729,2,0,274,3,"PREG","-",NA
"1054",56753,2,0,86,3,"BRED","-",NA
"1055",56779,2,0,198,3,"BRED","-",NA
"1056",56819,2,1,173,3,"PREG","-",NA
"1057",56852,2,0,121,3,"BRED","-",NA
"1058",56869,3,0,288,3,"PREG","-",NA
"1059",56890,2,0,130,3,"PREG","-",NA
"1060",56957,2,0,133,3,"PREG","-",NA
"1061",56961,2,0,295,3,"PREG","-",NA
"1062",57075,3,0,137,3,"BRED","-",NA
"1063",57097,2,0,307,3,"PREG","-",NA
"1064",57098,3,0,241,3,"PREG","-",NA
"1065",57149,2,0,57,3,"OK/OPEN","-",NA
"1066",57162,2,0,168,3,"PREG","-",NA
